Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_554.jpg;-15;1;0;4.162765;111.0406;95.56135;0.2224756;38.00359;358.9557
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_604.jpg;-15;1;0;4.1846;111.2399;95.70782;0.04645167;35.45624;358.8653
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_653.jpg;-15;1;0;4.215925;111.3776;95.80162;359.953;33.88988;358.7715
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_708.jpg;-15;1;0;4.23758;111.591;95.93954;-0.00458215;31.83325;358.6848
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_759.jpg;15;1;0;4.258314;111.7352;96.02979;0.01089976;30.6764;358.7251
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_809.jpg;15;1;0;4.284049;111.9487;96.17089;359.9469;30.88197;359.075
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_859.jpg;15;1;0;4.30176;112.092;96.26707;359.9436;31.89419;359.3365
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_908.jpg;15;1;0;4.330857;112.3061;96.4166;-0.003778729;33.89329;359.8174
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_20_960.jpg;15;1;0;4.35009;112.4475;96.52068;0.0715494;35.35528;0.2126463
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_009.jpg;15;1;0;4.377644;112.6564;96.68244;0.1784554;37.5878;0.8518744
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_060.jpg;15;1;0;4.395199;112.7931;96.79284;0.1975705;39.07637;1.251346
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_109.jpg;15;1;0;4.40735;112.9945;96.95948;0.08704087;41.12583;1.667502
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_158.jpg;15;1;0;4.411455;113.1264;97.0728;359.9794;42.37703;1.832931
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_209.jpg;15;1;0;4.414575;113.3224;97.24986;0.004846499;44.22337;1.965103
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_259.jpg;15;1;0;4.416286;113.4506;97.37067;0.01565506;45.43962;1.918544
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_309.jpg;15;1;0;4.422518;113.6369;97.55706;359.97;47.25971;1.78628
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_359.jpg;15;1;0;4.426178;113.7595;97.68538;0.02116969;48.47073;1.574636
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_409.jpg;-15;1;0;4.431973;113.9412;97.87839;359.9866;49.4988;1.06669
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_459.jpg;-15;1;0;4.528969;114.0675;98.01089;0.06754311;49.32031;0.6317854
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_506.jpg;-15;1;0;4.555998;114.2585;98.21107;0.2388046;47.83477;0.02899881
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_556.jpg;-15;1;0;4.574701;114.3877;98.34344;0.3411337;46.53207;359.6424
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_606.jpg;-15;1;0;4.603727;114.585;98.53843;0.4349549;44.44238;359.0812
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_656.jpg;-15;1;0;4.618671;114.7185;98.66526;0.4278206;42.96564;358.7359
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_709.jpg;-15;1;0;4.631328;114.9198;98.85132;0.2724692;40.93985;358.3837
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_759.jpg;-15;1;0;4.635843;115.0554;98.97165;0.07140383;39.70259;358.2407
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_809.jpg;-15;1;0;4.640917;115.2633;99.14817;359.801;37.98426;358.1681
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_859.jpg;-15;1;0;4.642087;115.4067;99.26445;359.7741;36.85269;358.2224
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_909.jpg;15;1;0;4.644481;115.6255;99.43984;359.8943;35.83474;358.5552
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_21_959.jpg;15;1;0;4.646294;115.7723;99.56028;0.01293259;35.95041;358.9561
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_008.jpg;15;1;0;4.74885;115.9974;99.74266;0.2580687;37.08346;359.532
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_055.jpg;15;1;0;4.768004;116.1474;99.86617;0.4389448;38.28767;359.9228
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_109.jpg;15;1;0;4.796458;116.3695;100.0551;0.66474;40.31768;0.5076054
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_159.jpg;15;1;0;4.814813;116.515;100.1832;0.7487608;41.74422;0.8713238
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_209.jpg;15;1;0;4.834232;116.7277;100.3783;0.7223799;44.00155;1.355144
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_258.jpg;15;1;0;4.842793;116.8662;100.5098;0.6037485;45.38095;1.594189
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_309.jpg;15;1;0;4.849647;117.068;100.7098;0.275172;47.23829;1.829593
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_359.jpg;15;1;0;4.852904;117.1982;100.8454;359.9616;48.37495;1.918186
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_409.jpg;15;1;0;4.85631;117.3926;101.0557;359.7271;49.95033;1.850855
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_459.jpg;15;1;0;4.85739;117.5201;101.2009;359.6968;51.01151;1.741215
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_506.jpg;15;1;0;4.859907;117.7076;101.4258;359.8105;52.66716;1.49159
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_553.jpg;-15;1;0;4.863089;117.8316;101.5795;359.993;53.60082;1.202067
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_604.jpg;-15;1;0;4.963185;118.0229;101.8151;0.3051487;53.59203;0.6551239
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_654.jpg;-15;1;0;4.981312;118.1508;101.9734;0.5202166;52.7514;0.3298099
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_704.jpg;-15;1;0;5.00948;118.3456;102.2094;0.835116;50.98173;359.8367
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_754.jpg;-15;1;0;5.010335;118.477;102.3641;0.9863501;49.67319;359.5271
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_804.jpg;-15;1;0;5.007485;118.6758;102.5906;1.066745;47.52833;359.1196
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_854.jpg;-15;1;0;5.006637;118.8104;102.7368;1.012831;46.00484;358.8633
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_905.jpg;-15;1;0;5.005228;119.0157;102.9489;0.7788144;43.76504;358.5077
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_22_953.jpg;-15;1;0;5.002699;119.1541;103.0862;0.5234059;42.47688;358.3485
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_009.jpg;-15;1;0;5.001683;119.3649;103.2854;-0.0006044184;40.76247;358.2079
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_058.jpg;-15;1;0;5.001444;119.5094;103.4164;359.7496;39.7384;358.2149
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_109.jpg;-15;1;0;5.000741;119.7337;103.6115;359.6326;38.23049;358.407
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_158.jpg;-15;1;0;5.001085;119.8881;103.739;359.6647;37.19663;358.5833
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_209.jpg;-15;1;0;5.027481;120.1281;103.9259;359.9043;35.40923;358.8935
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_258.jpg;-13.96061;1;0;5.064728;120.2972;104.0439;0.2027657;33.71523;358.9778
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_305.jpg;-15;1;0;5.007078;120.5521;104.2094;0.4493363;31.17009;359.0117
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_354.jpg;-15;1;0;5.00642;120.7238;104.3128;0.4893997;29.43621;358.9867
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_404.jpg;-15;1;0;5.005789;120.984;104.4571;0.3777659;26.85915;358.8701
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_454.jpg;-15;1;0;5.005352;121.159;104.5463;0.1986277;25.20625;358.7495
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_503.jpg;-15;1;0;5.001997;121.3343;104.6317;359.9424;23.79112;358.6761
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_553.jpg;-15;1;0;5.000502;121.6048;104.7559;359.8051;21.92338;358.7036
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_603.jpg;-15;1;0;5.006694;121.7902;104.8334;359.8753;20.69626;358.7026
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_653.jpg;-15;1;0;5.006703;122.0731;104.9422;0.08324397;18.97467;358.7279
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_705.jpg;-15;1;0;5.004808;122.3573;105.0406;0.1256288;16.88229;358.8197
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_752.jpg;-15;1;0;5.011304;122.5471;105.0996;0.06221519;15.37686;358.8675
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_802.jpg;-15;1;0;5.011314;122.739;105.152;-0.0007941162;13.83865;358.8368
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_854.jpg;15;1;0;5.010725;123.0302;105.2228;9.770372E-05;11.97487;358.7629
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_904.jpg;15;1;0;5.017138;123.3216;105.2982;0.01105824;11.90427;359.0103
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_23_954.jpg;15;1;0;5.009908;123.5164;105.3485;0.03818412;12.66628;359.1873
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_005.jpg;15;1;0;5.010242;123.8085;105.4275;0.1268264;14.35082;359.5195
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_054.jpg;15;1;0;5.015628;124.0026;105.4844;0.222755;15.66266;359.825
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_104.jpg;15;1;0;5.009246;124.2918;105.5768;0.4046395;17.72222;0.4020021
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_154.jpg;15;1;0;5.009429;124.4822;105.6417;0.4665442;19.07983;0.7751525
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_204.jpg;15;1;0;5.006523;124.7639;105.7437;0.46956;21.2037;1.305057
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_254.jpg;15;1;0;5.003357;124.9489;105.8137;0.3741527;22.51387;1.562522
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_304.jpg;15;1;0;5.001827;125.2217;105.9231;0.08304643;24.28738;1.813188
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_354.jpg;15;1;0;5.001434;125.402;105.9995;359.8737;25.36153;1.870873
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_404.jpg;15;1;0;5.000242;125.6728;106.1218;359.7621;26.92192;1.853074
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_454.jpg;15;1;0;5.000471;125.8537;106.2085;359.8233;27.98883;1.749383
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_508.jpg;15;1;0;5.001236;126.1237;106.3459;0.02897553;29.64384;1.459131
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_555.jpg;15;1;0;5.002783;126.3005;106.4432;0.08630609;31.08309;1.249608
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_605.jpg;15;1;0;5.010342;126.5573;106.5988;0.09764761;33.66429;1.037847
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_655.jpg;15;1;0;5.011229;126.7222;106.7114;0.08765174;35.31363;1.087236
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_705.jpg;15;1;0;5.007923;126.9629;106.8868;359.9854;37.58711;1.223902
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_756.jpg;15;1;0;5.003375;127.1217;107.0069;359.96;38.92577;1.241282
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_805.jpg;15;1;0;5.002926;127.3549;107.1975;0.03666179;41.04922;1.325257
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_855.jpg;15;1;0;5.00402;127.5057;107.3264;359.965;42.38188;1.343903
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_905.jpg;15;1;0;5.001406;127.7293;107.5275;0.01489125;44.26596;1.277674
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_24_955.jpg;15;1;0;5.002663;127.8733;107.6669;0.04789212;45.62845;1.278447
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_005.jpg;15;1;0;5.003381;128.0833;107.8794;0.008384378;47.54881;1.19496
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_055.jpg;15;1;0;5.001715;128.2196;108.0264;0.02566462;48.85942;1.138499
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_106.jpg;15;1;0;5.008044;128.4141;108.2537;359.9915;50.90862;1.188026
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_155.jpg;15;1;0;5.003085;128.5401;108.4096;0.02189665;52.23663;1.228166
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_205.jpg;15;1;0;5.00366;128.7234;108.6459;-0.001077703;54.11724;1.199981
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_255.jpg;15;1;0;5.008232;128.8425;108.8072;0.02052208;55.3914;1.12671
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_305.jpg;15;1;0;5.008251;129.0099;109.0554;-0.005533067;57.48324;1.171878
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_355.jpg;15;1;0;5.008526;129.1171;109.2244;0.01595095;58.82014;1.219084
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_405.jpg;15;1;0;5.004318;129.2707;109.4815;0.007934199;60.77729;1.255328
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_456.jpg;15;1;0;5.002134;129.3691;109.656;0.02778508;62.07735;1.255594
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_505.jpg;15;1;0;5.003513;129.5097;109.9202;0.01545613;63.97605;1.216888
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_554.jpg;15;1;0;5.023045;129.5975;110.0997;0.001827743;65.3187;1.203884
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_603.jpg;15;1;0;5.0129;129.7227;110.3725;0.0156577;67.28014;1.147227
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_654.jpg;15;1;0;5.007905;129.7991;110.5568;0.001899033;68.63737;1.17343
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_704.jpg;15;1;0;5.004679;129.9073;110.8366;0.01510627;70.61783;1.174286
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_754.jpg;15;1;0;5.008929;129.974;111.0247;-0.003900958;71.97144;1.161975
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_803.jpg;15;1;0;5.007524;130.0652;111.3103;-0.003594561;73.98648;1.181193
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_854.jpg;15;1;0;5.009529;130.1208;111.5023;0.002766907;75.31783;1.182963
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_904.jpg;15;1;0;5.007428;130.1959;111.7924;359.9919;77.35052;1.175287
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_25_953.jpg;15;1;0;5.010006;130.24;111.9877;0.01860968;78.70132;1.193499
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_004.jpg;15;1;0;5.004183;130.297;112.2818;0.01339887;80.66502;1.226456
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_053.jpg;15;1;0;5.002158;130.3318;112.4787;0.01356595;81.90643;1.15836
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_104.jpg;15;1;0;5.009965;130.3722;112.7757;0.004533258;83.98743;1.158006
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_154.jpg;15;1;0;5.00803;130.3927;112.9745;0.008021124;85.34283;1.193665
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_204.jpg;15;1;0;5.0049;130.4166;113.2734;0.01501956;87.33657;1.178795
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_254.jpg;15;1;0;5.007616;130.4264;113.4727;-0.005092429;88.69988;1.175252
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_304.jpg;15;1;0;5.005935;130.4321;113.7728;0.01588399;90.69791;1.181154
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_354.jpg;15;1;0;5.007325;130.4301;113.9722;359.9907;92.04944;1.183057
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_404.jpg;15;1;0;5.005897;130.4173;114.2723;0.02564913;94.07147;1.227583
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_454.jpg;15;1;0;5.004192;130.4039;114.4713;0.01278631;95.34833;1.23459
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_504.jpg;15;1;0;5.002969;130.3777;114.7703;0.02557553;97.22946;1.126482
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_554.jpg;15;1;0;5.011271;130.3517;114.9686;0.02934483;98.63486;1.147915
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_604.jpg;15;1;0;5.007738;130.3042;115.2639;-0.003283027;100.683;1.204836
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_654.jpg;15;1;0;5.00279;130.2669;115.4608;0.02406356;102.0093;1.239515
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_710.jpg;15;1;0;5.003576;130.2051;115.7533;-0.004649051;103.8923;1.210341
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_760.jpg;15;1;0;5.002937;130.1589;115.9487;0.0377981;105.1776;1.143241
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_810.jpg;15;1;0;5.006778;130.0775;116.2369;0.01939943;107.2693;1.18774
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_860.jpg;15;1;0;5.006227;130.0188;116.4273;359.9842;108.6262;1.189307
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_910.jpg;15;1;0;5.016371;129.9214;116.7112;0.00870493;110.6176;1.223832
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_26_960.jpg;15;1;0;5.003576;129.8528;116.8985;359.9853;111.8405;1.183695
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_010.jpg;15;1;0;5.022258;129.7397;117.1767;0.01225693;113.7845;1.182954
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_061.jpg;15;1;0;5.007754;129.6592;117.3594;-0.002652408;115.0988;1.194835
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_111.jpg;15;1;0;5.016875;129.5304;117.6301;2.614682E-05;117.0566;1.222879
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_160.jpg;15;1;0;5.003683;129.4409;117.8089;0.01595999;118.2871;1.189473
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_210.jpg;15;1;0;5.005428;129.2973;118.0722;0.01250327;120.2963;1.180528
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_259.jpg;15;1;0;5.007953;129.1969;118.2451;0.01525862;121.6432;1.166847
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_309.jpg;15;1;0;5.008874;129.0381;118.4993;0.01415856;123.6511;1.186858
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_361.jpg;15;1;0;5.004609;128.9278;118.666;0.01525571;124.9791;1.178188
C:\Users\Erik\RoboND-Python-StarterKit\Roversim_x86_64_Data\IMG\robocam_2018_12_20_17_28_27_410.jpg;15;1;0;5.009663;128.7549;118.9107;0.007987266;126.9975;1.184364
